city,final_hub,name,address,accreditation_type,website,phone,lat,lng,nabh_speciality_codes,nabh_speciality_names,nabh_speciality_count,match_type,match_score,Hospital Id,Hospital Name,State,District,Hospital Contact,Current Specialities,Hospital Type,Empanelment Type,Application Status,Hospital Address,pmjay_speciality_count,final_city,p_focused_specialities,p_focused_count,unified_specialities,unified_count,unified_score,super_specialities_score_v2,google_rating,google_reviews,Unnamed: 34,Hospital_type,diff_score,unified_specialities_updated,market_alignment_score,Hospital_type_v3,New_Types_V2,reviews_phone,reviews_website,reviews_lat,reviews_lng,New_Types
delhi,DELHI,apex citi hospital,"D-440, West Vinod Nagar, I P Extnsion, East, Delhi, India, 110092",Accredited,https://apexcitihospital.com/,+91 11 2247 2111,28.6264286,77.3019578,MED|NPH|OPH|ORT|SUR|URO,General Medicine|Nephrology|Ophthalmology|Orthopedics|Surgery|Urology,4,NABH+PMJAY,100,HOSP7P130342,Apex Citi Hospital,NCT OF Delhi,EAST DELHI,9013402089,"BM, CP, MC, MG, MN, MP, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV",Private(For Profit),Only CGHS,Hospital Approved for Empanelment,,18,DELHI,"CP, MC, MG, SB, SG, SN, SU, SV",1,CAR|EMD|MED|NEU|NPH|ORT|URO,7,7.2,3.04,4.3,332,,TERTIARY,9.02,CAR|EMD|MED|NEU|NPH|OPH|ORT|SUR|URO,9.02,TERTIARY,Standard Secondary General,011 2247 2111,https://apexcitihospital.com/,28.6266681,77.3020386,Standard Secondary General
delhi,DELHI,vardhman dialysis centre,"A-1/5, SECTOR-8, ROHINI, NORTH WEST, Delhi, India, 110085",Accredited,https://www.clinicindelhi.com/,+91 97116 61177,28.6993316,77.1186635,MED|NPH|OPH|SUR,General Medicine|Nephrology|Ophthalmology|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|NPH,2,2,0.73,4.3,60,,CORE,3.42,MED|NPH|OPH|SUR,3.42,CORE,Small Day-Care Clinics,097116 61177,https://www.clinicindelhi.com/,28.6991694,77.1186368,Small Day-Care Clinics
delhi,DELHI,salokaya healthcare pvt. ltd.,"Plot No.-1147, Salokaya Building, Near Rithala Metro Station Car Parking, Rithala, Rohini, Delhi, India, 110085",Accredited,http://www.salokaya.com/,+91 85869 65951,28.7213305,77.1045873,MED|NPH|OPH|SUR,General Medicine|Nephrology|Ophthalmology|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|NPH,2,2,0.73,4.8,82,,CORE,3.5,MED|NPH|OPH|SUR,3.5,CORE,Small Day-Care Clinics,085869 65951,http://www.salokaya.com/,28.7213305,77.1045873,Small Day-Care Clinics
delhi,DELHI,khatri nursing home,"E-15, Sector-9, New Vijay Nagar, Ghaziabad, Uttar Pradesh, India, 210009",Certified,http://www.khatrinursinghome.com/,+91 92120 16868,28.6465649,77.4268252,MED|NPH|OPH|ORT|SUR,General Medicine|Nephrology|Ophthalmology|Orthopedics|Surgery,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|NPH|ORT,3,3,1.01,4.5,86,,ADVANCED,4.2,MED|NPH|OPH|ORT|SUR,4.2,ADVANCED,Small Day-Care Clinics,092120 16868,http://www.khatrinursinghome.com/,28.6465001,77.4263617,Small Day-Care Clinics
delhi,DELHI,vrandavan hospital private limited,"VRANDAVAN GARDEN, MAIN CROSSING NOIDA EXT ROAD SHAHBERI, EXT. GAUTAM BUDHA NAGAR, GHAZIABAD-201301, Ghaziabad, Uttar Pradesh, 201301",Certified,http://vrandavanhospital.com/,+91 96434 01882,28.6226237,77.4598991,MED|NPH|OPH|ORT|SUR,General Medicine|Nephrology|Ophthalmology|Orthopedics|Surgery,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|NPH|ORT,3,3,1.01,3.9,387,,ADVANCED,4.31,MED|NPH|OPH|ORT|SUR,4.31,ADVANCED,Standard Secondary General,096434 01882,http://vrandavanhospital.com/,28.6196372,77.4369521,Standard Secondary General
delhi,DELHI,rg stone urology & laparoscopy hospital,"A-6, NEELAM BATA ROAD, NEHRU GROUND AC NAGAR, NEW INDUSTRIAL TOWNSHIP, FARIDABAD, FARIDABAD, Haryana, India, 121001",Accredited,https://www.rghospitals.com/urology-hospitals/mumbai/khar,+91 98100 26456,28.3883178,77.3060347,MED|NPH|ONC|OPH|SUR|URO,General Medicine|Nephrology|Oncology|Ophthalmology|Surgery|Urology,4,NABH+PMJAY,82.98,HOSP7P126816,RG STONE UROLOGY & LAPAROSCOPY HOSPITAL-EAST OF KAILASH,NCT OF Delhi,SOUTH DELHI,8076604887,"S1, S4, S7",Private(For Profit),Only CGHS,Hospital Approved for Empanelment,,3,DELHI,"S1, S7",10,MED|NPH|ONC|URO,4,4,2.38,4.8,1966,,ADVANCED,6.61,MED|NPH|ONC|OPH|SUR|URO,6.61,ADVANCED,Boutique Super-Specialty,098100 26456,https://www.rghospitals.com/urology-hospitals/new-delhi/rajouri-garden-west-delhi,28.6522893,77.1188562,Boutique Super-Specialty
delhi,DELHI,polaris hospital,"Sohna Road, Sector - 48, Opposite Raheja Mali Gurgaon - 122018, Haryana",Accredited,https://polarishospitals.com/,+91 95607 03659,28.4137251,77.0413003,MED|NPH|OPH|ORT|SUR,General Medicine|Nephrology|Ophthalmology|Orthopedics|Surgery,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|NPH|ORT,3,3,1.01,4.8,671,,ADVANCED,4.71,MED|NPH|OPH|ORT|SUR,4.71,ADVANCED,Advanced Multispecialty,095607 03659,https://polarishospitals.com/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,28.4212391,77.0376046,Advanced Multispecialty
delhi,DELHI,maharaja agrasen sat narain gupta hospital,"NUNA MAJRA JHAJJAR ROAD, BAHADURGARH, HARYANA-124507, Bahadurgarh, Haryana, 124507",Certified,http://www.masngh.org/,+91 99960 09379,28.6699103,76.8766862,MED|NPH|ONC|OPH|ORT|SUR,General Medicine|Nephrology|Oncology|Ophthalmology|Orthopedics|Surgery,4,NABH_ONLY,0,,,,,,,,,,,,,,,MED|NPH|ONC|ORT,4,4,2.32,4.2,57,,ADVANCED,6,MED|NPH|ONC|OPH|ORT|SUR,6,ADVANCED,Advanced Multispecialty,099960 09379,http://www.masngh.org/,28.6708038,76.8844529,Advanced Multispecialty
delhi,DELHI,priyadarshi hospitals & research centre private limited,"STREET NO.-1, BANK COLONY MODINAGAR, GHAZIABAD, UTTAR PRADESH-201204, Ghaziabad, Uttar Pradesh, 201204",Certified,,+91 22 6657 3014,28.8423369,77.5813045,MED|NPH|OPH|SUR,General Medicine|Nephrology|Ophthalmology|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|NPH,2,2,0.73,4.3,219,,CORE,3.47,MED|NPH|OPH|SUR,3.47,CORE,Standard Secondary General,01232 298 443,https://priyadarshihospital.com/,28.8423369,77.5813045,Standard Secondary General
delhi,DELHI,rgcirc - rajiv gandhi cancer institute & research centre(a venture with national chest institute),"MAHENDER KUMAR JAIN MARG, NITI BAGH, NEW DELHI, DELHI, Delhi, India, 110049",Certified,https://www.rgcirc.org/?utm_source=google_map&utm_medium=organic&utm_campaign=Rohini_LS,,28.6268497,77.277274,ONC|OPH,Oncology|Ophthalmology,1,NABH_ONLY,0,,,,,,,,,,,,,,,ONC,1,1,1.51,3.7,230,,CORE,3.92,ONC|OPH,3.92,CORE,Advanced Multispecialty,,https://www.rgcirc.org/?utm_source=google_map&utm_medium=organic&utm_campaign=Rohini_LS,28.7163446,77.1115693,Advanced Multispecialty
delhi,DELHI,artemis lite hospital,"A-1, New Friends Colony, New Delhi 110025, South Delhi, Delhi, 110025",Certified,https://www.artemislitehospitals.com/,+91 11 4658 3333,28.5650806,77.2715047,MED|ONC|OPH|ORT|SUR|URO,General Medicine|Oncology|Ophthalmology|Orthopedics|Surgery|Urology,4,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC|ORT|URO,4,4,2.18,4.4,281,,ADVANCED,5.86,MED|ONC|OPH|ORT|SUR|URO,5.86,ADVANCED,Advanced Multispecialty,089292 81525,https://www.artemishospitals.com/artemis-lite-multispeciality-hospital,28.563745,77.2714789,Advanced Multispecialty
delhi,DELHI,hakeem abdul hameed centenary hospital,"Guru Ravidas Marg,Block-D, Hamdard Nagar, New Delhi, Delhi , Delhi , Delhi, India, 110062",Accredited,https://www.hahchospital.com/,+91 85888 90999,28.5152227,77.2527976,EMD|MED|ONC|OPH|ORT|SUR|URO,Emergency Medicine|General Medicine|Oncology|Ophthalmology|Orthopedics|Surgery|Urology,5,NABH+PMJAY,100,HOSP7P166394,HAKEEM ABDUL HAMEED CENTENARY HOSPITAL,NCT OF Delhi,SOUTH DELHI,7065085505,"MG, MP, OC, SB, SE, SG, SL, SN, SO, SP, SU",Private(Not For Profit),Only CGHS,Hospital Approved for Empanelment,,11,DELHI,"MG, SB, SG, SN, SU",8,EMD|MED|NEU|ONC|ORT|URO,6,6.1,2.76,3.4,282,,ADVANCED,8.02,EMD|MED|NEU|ONC|OPH|ORT|SUR|URO,8.02,ADVANCED,Standard Secondary General,011 3540 4949,https://www.hahchospital.com/,28.5148645,77.2521167,Standard Secondary General
delhi,DELHI,metis healthcare,"sco no 17,18 SHRI BALAJI COMPLEX, OLD AMBALA ROAD, DHAKOLI,ZIRAKPUR, North West Delhi, Delhi, 160104",Empaneled,,,28.7196003,77.0684107,MED|ONC|OPH|SUR|URO,General Medicine|Oncology|Ophthalmology|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC|URO,3,3,1.96,4.9,1681,,CORE,5.39,MED|ONC|OPH|SUR|URO,5.39,CORE,Small Day-Care Clinics,098737 49111,,28.7243293,77.0602408,Small Day-Care Clinics
delhi,DELHI,jain hospital research centre a unit of arihant charitable hospital trust society,"OPP JTPL CITY KHARAR LANDRAN ROAD SECTOR 127, Ghaziabad, Uttar Pradesh, 140301",Empaneled,,,28.6691565,77.4537578,MED|ONC|OPH|ORT|SUR,General Medicine|Oncology|Ophthalmology|Orthopedics|Surgery,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC|ORT,3,3,1.88,3.3,168,,CORE,4.9,MED|ONC|OPH|ORT|SUR,4.9,CORE,Standard Secondary General,096676 45561,http://www.jaincharitablehospital.com/,28.6649861,77.2699534,Standard Secondary General
delhi,DELHI,rana hospital a unit of suresh malik and sons healthcare private limited,"OLD BARAHI ROAD, BAHADURGARH, JHAJJAR, HARYANA (124507), Jhajjar, Haryana, 124507",Empaneled,,,28.7001277,76.9256022,MED|ONC|OPH|SUR|URO,General Medicine|Oncology|Ophthalmology|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC|URO,3,3,1.96,4.5,16,,CORE,4.81,MED|ONC|OPH|SUR|URO,4.81,CORE,Standard Secondary General,,,28.6475168,77.1216073,Standard Secondary General
delhi,DELHI,jindal hospital and cancer center,"Delhi Mathura Road, Near Omaxe City, Palwal, Haryana-121102, Palwal, Haryana, 121102",Accredited,https://www.facebook.com/Jindalhospitalpalwal/,+91 97555 91860,28.3651949,77.3149312,MED|ONC|OPH|SUR|URO,General Medicine|Oncology|Ophthalmology|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC|URO,3,3,1.96,4.9,74,,CORE,5.21,MED|ONC|OPH|SUR|URO,5.21,CORE,Advanced Multispecialty,097555 91860,https://www.facebook.com/Jindalhospitalpalwal/,28.1273122,77.3299533,Advanced Multispecialty
delhi,DELHI,sudhir super speciality hospital operated by trust pulse foundation,"GATE NO. 5, 1ST CROSS AVE, POCKET-G SECTOR ALPHA-2, Gautam Buddha Nagar, Uttar Pradesh, 201308",Empaneled,,,28.4773399,77.51606,MED|ONC|OPH|SUR|URO,General Medicine|Oncology|Ophthalmology|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC|URO,3,3,1.96,4.7,239,,CORE,5.15,MED|ONC|OPH|SUR|URO,5.15,CORE,Advanced Multispecialty,097191 91369,https://pulsecharitabletrust.com/,28.4767949,77.5154439,Advanced Multispecialty
delhi,DELHI,andromeda cancer hospital  (a unit of andromeda hospitals and healthcare private limited),"HCC-01, Block-C, Sushant City, Kundli  Sonipat - 131029, Haryana",Accredited,https://andromedahospital.in/,+91 91381 11625,28.9103606,77.1137483,MED|ONC|OPH|SUR,General Medicine|Oncology|Ophthalmology|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC,2,2,1.6,4.8,851,,CORE,4.82,MED|ONC|OPH|SUR,4.82,CORE,Boutique Super-Specialty,091381 11625,https://andromedahospital.in/,28.9037647,77.1155824,Boutique Super-Specialty
delhi,DELHI,dayanand hospital & critical care centre,"Kakroi Road, Sonipat, Sonipat, Haryana, Haryana, India, 131001",Accredited,,,28.9876077,77.0064188,MED|ONC|OPH|ORT|SUR,General Medicine|Oncology|Ophthalmology|Orthopedics|Surgery,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ONC|ORT,3,3,1.88,3.4,47,,CORE,5.03,MED|ONC|OPH|ORT|SUR,5.03,CORE,Standard Secondary General,0130 296 1042,https://www.dayanandhospital.in/,28.9876077,77.0064188,Standard Secondary General
delhi,DELHI,future rays diagnostics and dentistry,"SHOP NO. 154 BHAGAT SINGH MARKET, GOLE MARKET, Central Delhi, Delhi, 110001",Empaneled,,,28.6334568,77.2076377,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,5,112,,CORE,3.16,MED|OPH|ORT|SUR,3.16,CORE,Small Day-Care Clinics,092119 15205,,28.6329819,77.2070344,Small Day-Care Clinics
delhi,DELHI,apollo spectra hospitals (a unit of apollo specialty hospital pvt. ltd.),"Plot no 3 , block no 34 , Pusa road , WEA, Karol Bagh , ND-05, Central Delhi, Delhi, 110003",Certified,https://www.apollospectra.com/delhi/karol-bagh/our-hospitals/best-hospital-in-karol-bagh?utm_source=google&utm_medium=GoogleMap&utm_campaign=GoogleMapKarolbagh,+91 84484 40991,28.6430593,77.1814672,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.8,8011,,ADVANCED,4.42,MED|OPH|ORT|SUR|URO,4.42,ADVANCED,Boutique Super-Specialty,084484 40991,https://www.apollospectra.com/delhi/nehru-enclave/our-hospitals/best-hospital-in-nehru-place?utm_source=google&utm_medium=GoogleMap&utm_campaign=GoogleMapNehruplace,28.5456492,77.2481189,Boutique Super-Specialty
delhi,DELHI,pulp dental clinic,"PULP DENTAL CLINIC, ICHHA PURAK SAHIB GURUDWARA, NEAR TYPE 5 TOWER 10 NBCC FLATS, EAST KIDWAI NAGAR, NEW DELHI, South Delhi, Delhi, 110023",Empaneled,,,28.5718121,77.2142504,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.9,126,,CORE,3.16,MED|OPH|ORT|SUR,3.16,CORE,Small Day-Care Clinics,098716 91690,http://pulpdental.in/,28.5728382,77.2138571,Small Day-Care Clinics
delhi,DELHI,dr.priyadarshini s smile care,"117, satya niketan, South Delhi, Delhi, 110021",Empaneled,,,28.5881375,77.1687319,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.9,255,,CORE,3.25,MED|OPH|ORT|SUR,3.25,CORE,Small Day-Care Clinics,082106 55050,https://www.yoursmilecare.in/,28.5880907,77.1687479,Small Day-Care Clinics
delhi,DELHI,dr dubey dental clinic,"C - 95, Basement, Opposite Defence Colony Flyover Lajpat Nagar 1, South Delhi, Delhi, 110024",Empaneled,,,28.5771007,77.2385901,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.9,131,,CORE,3.16,MED|OPH|ORT|SUR,3.16,CORE,Small Day-Care Clinics,099993 35502,http://www.cosmeticdentistsdelhi.com/,28.5774221,77.2389962,Small Day-Care Clinics
delhi,DELHI,wanshika medicare,"B-4/44, SAFDARJUNG ENCLAVE, NEW DELHI-110029, New Delhi, Delhi, 110029",Certified,https://wanshikahospitals.com/,,28.5644999,77.195075,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.5,242,,CORE,3.28,MED|OPH|ORT|SUR,3.28,CORE,Small Day-Care Clinics,096542 22666,https://wanshikahospitals.com/,28.5655356,77.195692,Small Day-Care Clinics
delhi,DELHI,maanmati dental hospital,"HOUSE NO. 26, GALI NO. 9, NEAR CHOTA GURUDWARA, ARJUN NAGAR, SAFDARJUNG ENCLAVE, DELHI-110029, South West Delhi, Delhi, 110029",Empaneled,,,28.560822,77.2103428,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,5,11,,CORE,2.94,MED|OPH|ORT|SUR,2.94,CORE,Small Day-Care Clinics,095602 62757,https://maanmatihospital.com/,28.5603175,77.2000932,Small Day-Care Clinics
delhi,DELHI,center for sports injury,"B5/4 Safdarjung Enclave, New Delhi 110029 , New Delhi, Delhi, 110029",Certified,http://www.centerforsportsinjury.com/,+91 11 4122 3333,28.5627008,77.1890217,OPH|ORT,Ophthalmology|Orthopedics,1,NABH_ONLY,0,,,,,,,,,,,,,,,ORT,1,1,0.37,4.9,194,,CORE,2.75,OPH|ORT,2.75,CORE,Boutique Super-Specialty,011 4122 3333,http://www.centerforsportsinjury.com/,28.5613697,77.1885634,Boutique Super-Specialty
delhi,DELHI,crown and roots,"Basement, L-1/3 South Extension Part 2, Central Delhi, Delhi, 110049",Empaneled,,,28.5606651,77.2207784,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.9,163,,CORE,3.16,MED|OPH|ORT|SUR,3.16,CORE,Small Day-Care Clinics,098219 99447,https://www.crownandroots.com/,28.5666972,77.2241147,Small Day-Care Clinics
delhi,DELHI,madan's multispeciality dental care centre,"K-35 B , LAJPAT NAGAR-2 , SOUTH EAST , NEW DELHI-110024, South East Delhi, Delhi, 110024",Empaneled,,,28.5676955,77.2432721,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.9,1511,,CORE,3.46,MED|OPH|ORT|SUR,3.46,CORE,Small Day-Care Clinics,098183 31692,https://madandental.in/,28.5677883,77.2437719,Small Day-Care Clinics
delhi,DELHI,the dental healers,"R- 273, First Floor, Greater Kailash 1, South Delhi, Delhi, 110048",Empaneled,,,28.5563797,77.2326027,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,5,243,,CORE,3.25,MED|OPH|ORT|SUR,3.25,CORE,Small Day-Care Clinics,084487 54954,https://thedentalhealers.in/,28.5472609,77.2441659,Small Day-Care Clinics
delhi,DELHI,indian cancer institute (ici) hospital,"R-57, Greater Kailash, Part 1, New Delhi 110048, South Delhi, Delhi, 110048",Certified,https://www.icihospital.com/,+91 92051 44155,28.5555328,77.233732,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,,,,CORE,2.9,MED|OPH|ORT|SUR,2.9,CORE,Boutique Super-Specialty,092051 44155,https://www.icihospital.com/,28.5484893,77.2419184,Boutique Super-Specialty
delhi,DELHI,life health care hospital (a unit of health care),"PLOT N0. L-27, LAXMI NAGAR, DELHI-110092, East Delhi, Delhi, 110092",Certified,,,28.6339742,77.2783623,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,2.8,16,,CORE,2.83,MED|OPH|ORT|SUR,2.83,CORE,Standard Secondary General,011 4105 2997,,28.6339783,77.2783886,Standard Secondary General
delhi,DELHI,chacha nehru bal chikitsalaya,"RAJA RAM KOHLI MARG, GEETA COLONY, DELHI, DELHI, Delhi, India, 110031",Accredited,http://www.cnbchospital.in/,+91 85959 19370,28.6526931,77.2699892,EMD|MED|OPH|ORT|SUR,Emergency Medicine|General Medicine|Ophthalmology|Orthopedics|Surgery,3,NABH_ONLY,0,,,,,,,,,,,,,,,EMD|MED|ORT,3,3,0.67,3.5,870,,CORE,3.96,EMD|MED|OPH|ORT|SUR,3.96,CORE,Government,085959 19370,https://cnbc.delhi.gov.in/en,28.6528002,77.268662,Government
delhi,DELHI,dentem gt denta care llp,"F-3/11, VASANT VIHAR, NEW DELHI - 110057, New Delhi, Delhi, 110057",Empaneled,,,28.560508,77.163263,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.8,396,,CORE,3.25,MED|OPH|ORT|SUR,3.25,CORE,Small Day-Care Clinics,095993 00260,https://dentemclinic.com/,28.5586887,77.1604566,Small Day-Care Clinics
delhi,DELHI,metro diagnostics,"SAGIRA CIRCLE, CHURU BYE PASS , Central Delhi, Delhi, 333001",Empaneled,,,28.6814551,77.22279,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,1.8,5,,ADVANCED,3.46,MED|OPH|ORT|SUR|URO,3.46,ADVANCED,Small Day-Care Clinics,070425 52188,https://metrodiagnosticscenter.com/,28.6391309,77.2084177,Small Day-Care Clinics
delhi,DELHI,avi dental and multispeciality clinic,"H. No. 1, South Ganesh Nagar, Patparganj Road, Delhi, East Delhi, Delhi, 110092",Empaneled,,,28.629815,77.2860835,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.8,100,,CORE,3.16,MED|OPH|ORT|SUR,3.16,CORE,Small Day-Care Clinics,098994 56720,,28.6255158,77.2857129,Small Day-Care Clinics
delhi,DELHI,chawla dental and implant clinic,"Chawla Dental and Implant Clinic 1 (basement), East End Enclave. Opp. Sai temple, East Delhi, Delhi, 110092",Empaneled,,,28.6424777,77.2817266,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.4,8,,CORE,2.89,MED|OPH|ORT|SUR,2.89,CORE,Small Day-Care Clinics,011 7186 0771,,28.6424777,77.2817266,Small Day-Care Clinics
delhi,DELHI,braces and crowns,"3/331, RAMESH NAGAR, WEST DELHI, West Delhi, Delhi, 110015",Empaneled,,,28.6498581,77.1353424,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,5,111,,CORE,3.16,MED|OPH|ORT|SUR,3.16,CORE,Small Day-Care Clinics,085869 75416,http://www.bracesandcrowns.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4017533656811823997,28.6501817,77.1363514,Small Day-Care Clinics
delhi,DELHI,the dental healers,"B-6, Basement, Greater Kailash Enclave 1, New delhi, South Delhi, Delhi, 110048",Empaneled,,,28.5447521,77.2426707,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,5,243,,CORE,3.25,MED|OPH|ORT|SUR,3.25,CORE,Small Day-Care Clinics,084487 54954,https://thedentalhealers.in/,28.5472609,77.2441659,Small Day-Care Clinics
delhi,DELHI,jain dental centre,"22, RADHEY SHYAM PARK, PARWANA ROAD,, East Delhi, Delhi, 110051",Empaneled,,,28.6457718,77.2869988,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.8,44,,CORE,3.05,MED|OPH|ORT|SUR,3.05,CORE,Small Day-Care Clinics,098109 24515,http://www.jaindentalcentre.co.in/,28.6599023,77.2828192,Small Day-Care Clinics
delhi,DELHI,surya dental and maxillofacial centre,"K-71, UGD Floor, Lal Quarter Market KRISHNA NAGAR DELHI, East Delhi, Delhi, 110051",Empaneled,,,28.6577242,77.279496,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.8,80,,CORE,3.05,MED|OPH|ORT|SUR,3.05,CORE,Small Day-Care Clinics,085951 46669,,28.6610454,77.2784402,Small Day-Care Clinics
delhi,DELHI,dr bhutani dental clinic,DR BHUTANI DENTAL CLINIC West Delhi Delhi,Empaneled,https://www.drbhutanidentalclinic.com/,+91 88513 29647,28.6496371,77.1242564,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.9,872,,CORE,3.36,MED|OPH|ORT|SUR,3.36,CORE,Small Day-Care Clinics,088513 29647,https://www.drbhutanidentalclinic.com/,28.6504954,77.1260852,Small Day-Care Clinics
delhi,DELHI,dental maestro 1,"Rameshwar plaza, near gandhi ashram, garh road, merrut., East Delhi, Delhi, 250002",Empaneled,,,28.5569529,77.2752738,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH+PMJAY,100,HOSP7P211404,DENTAL MAESTRO 1,NCT OF Delhi,EAST DELHI,9013024152,CP,Private(For Profit),Only CGHS,Hospital Approved for Empanelment,,1,DELHI,CP,2,EMD|MED|ORT,3,3,0.67,4.6,33,,CORE,3.72,EMD|MED|OPH|ORT|SUR,3.72,CORE,Small Day-Care Clinics,099710 34352,,28.6756848,77.0617972,Small Day-Care Clinics
delhi,DELHI,mahesh hospital,"D-437, WEST VINOD NAGAR, DELHI, DELHI, Delhi, India, 110092",Certified,https://maheshhospitaldelhi.com/,+91 99906 87999,28.626321,77.302223,OPH|ORT|SUR,Ophthalmology|Orthopedics|Surgery,1,NABH_ONLY,0,,,,,,,,,,,,,,,ORT,1,1,0.37,4.2,151,,CORE,3.08,OPH|ORT|SUR,3.08,CORE,Standard Secondary General,099906 87999,https://maheshhospitaldelhi.com/,28.6264494,77.3023826,Standard Secondary General
delhi,DELHI,shikhar hospital,"B7, 1FLOOR BLACK BUILDING, RAJOURI GARDEN, RAJA GARDEN CHOWK, OPP METRO PILLAR NO -381, NEW DELHI-110027, Allahabad, Uttar Pradesh, 110027",Empaneled,,,28.6521553,77.1251459,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.6,1839,,CORE,3.44,MED|OPH|ORT|SUR,3.44,CORE,Standard Secondary General,0731 473 3333,http://www.bhrcindia.com/,22.7527509,75.8890385,Standard Secondary General
